2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...
2025-03-29 10:50:13,291 - ERROR - Error processing entry 'Anglo-Sajon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,291 - ERROR - Error processing entry 'Anglo-Saxon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,292 - ERROR - Error processing entry 'ánglup': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,292 - ERROR - Error processing entry 'ángnge': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,292 - ERROR - Error processing entry 'angó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,293 - ERROR - Error processing entry 'angób': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,294 - ERROR - Error processing entry 'ángog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,294 - ERROR - Error processing entry 'angól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,295 - ERROR - Error processing entry 'ángol': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,295 - ERROR - Error processing entry 'ángon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,295 - ERROR - Error processing entry 'angóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,296 - ERROR - Error processing entry 'angós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,296 - ERROR - Error processing entry 'angót': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,296 - ERROR - Error processing entry 'ángot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,297 - ERROR - Error processing entry 'angóy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,297 - ERROR - Error processing entry 'angpá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,297 - ERROR - Error processing entry 'angpál': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,298 - ERROR - Error processing entry 'angpás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,298 - ERROR - Error processing entry 'ángren': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,298 - ERROR - Error processing entry 'angrí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,299 - ERROR - Error processing entry 'ángrot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,299 - ERROR - Error processing entry 'ángsab': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,300 - ERROR - Error processing entry 'angsáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,300 - ERROR - Error processing entry 'angség': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,300 - ERROR - Error processing entry 'angsét': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,301 - ERROR - Error processing entry 'ángsi': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,302 - ERROR - Error processing entry 'ángso': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,302 - ERROR - Error processing entry 'angsód': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,303 - ERROR - Error processing entry 'angsól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,303 - ERROR - Error processing entry 'angst': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,304 - ERROR - Error processing entry 'angstrom': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,304 - ERROR - Error processing entry 'angsúot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,304 - ERROR - Error processing entry 'angtém': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,305 - ERROR - Error processing entry 'angtutúkay': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,306 - ERROR - Error processing entry 'anguish': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,306 - ERROR - Error processing entry 'angúring': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,306 - ERROR - Error processing entry 'anguyób': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,307 - ERROR - Error processing entry 'ángwaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,307 - ERROR - Error processing entry 'ángyan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,307 - ERROR - Error processing entry 'anhénho': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,308 - ERROR - Error processing entry 'anhín': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,308 - ERROR - Error processing entry 'ánhing': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,308 - ERROR - Error processing entry 'anhydride': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,308 - ERROR - Error processing entry 'anhydrous': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,309 - ERROR - Error processing entry 'aní': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,309 - ERROR - Error processing entry 'áni': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,309 - ERROR - Error processing entry 'anía': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,310 - ERROR - Error processing entry 'ániáni': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,311 - ERROR - Error processing entry 'ánib': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,311 - ERROR - Error processing entry 'anibersáryo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,312 - ERROR - Error processing entry 'anibiyóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,312 - ERROR - Error processing entry 'aníbong': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,313 - ERROR - Error processing entry 'anibóos': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,313 - ERROR - Error processing entry 'aníhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,313 - ERROR - Error processing entry 'aníi': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,314 - ERROR - Error processing entry 'aníit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,314 - ERROR - Error processing entry 'ánikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,314 - ERROR - Error processing entry 'aníla': current transaction is aborted, commands ignored until end of transaction block
